rot	tilt	psi
33.2199	27.7262	-176.3925
-106.0329	103.144	169.0916
141.5986	68.8464	-150.1263
134.5195	60.1215	57.2079
8.2569	114.8162	-53.9093
-178.1678	27.8608	58.9083
173.6643	32.6813	-24.2828
154.5713	137.1001	-49.7568
10.4541	56.1885	-59.9909
136.013	127.5086	114.9735
-83.5736	81.1335	-137.7481
172.7388	82.3093	-30.2774
175.3221	80.1841	150.7361
111.4349	141.2954	62.5951
112.9336	142.7128	-115.9304
-154.401	105.8109	-20.1129
-41.254	77.1741	-136.0312
-84.4028	70.0076	-152.3646
-86.2693	72.2764	33.4728
-98.3487	48.2556	-5.4883
-10.254	54.1413	-149.6631
-150.0019	143.1589	167.1953
-92.3405	129.7525	113.4418
143.7581	107.8924	152.7795
-28.3352	137.998	163.6098
-27.8216	134.2009	-11.6888
-130.6987	41.1055	88.8619
102.0247	41.324	-134.691
87.8261	113.0965	48.5857
-87.2452	49.4454	-159.3151
52.992	14.2491	60.2686
-129.8281	50.552	-153.9756
-135.8595	65.4199	-46.0127
161.1132	115.4253	144.7371
-100.509	21.5539	-179.67
-160.1273	44.2604	-109.8636
-165.9953	46.2021	75.8394
17.5503	135.3359	-58.8961
41.1067	119.2386	162.4239
-123.027	156.8838	13.9296
-31.5818	102.8266	62.4222
-141.1865	66.9653	74.2534
-143.9968	67.5657	-103.2539
146.2819	50.1719	12.1408
104.5114	56.5195	162.359
-34.1063	105.8587	40.7031
-148.6489	126.4258	35.4451
-7.1833	82.1778	-164.7501
5.9585	90.7497	18.1967
-1.0595	53.0488	-91.1124
66.2408	106.1941	-64.5598
18.4925	82.0024	55.164
17.373	82.3793	-121.2666
175.0844	106.0589	53.7326
143.5798	16.9448	-154.6392
126.6182	22.1259	43.2673
167.2916	130.4312	-23.8421
8.0659	148.1473	-175.5305
13.8704	146.5951	6.5487
56.3488	74.2995	-18.7704
-106.9051	47.0476	-110.3485
15.5797	82.1981	141.4326
-117.5103	123.2516	-41.8444
16.0405	108.6319	-91.7288
-160.7272	24.2187	133.3848
-133.6439	63.5766	-25.9983
-171.1659	55.9493	10.3473
-168.7937	93.8208	-143.8375
-48.8963	66.2008	138.3662
-152.3716	145.4993	-135.2061
-143.7947	148.9166	50.604
-86.3049	79.8186	53.0439
-91.3768	76.4104	-125.2459
72.0029	11.8702	-155.1702
77.0845	156.611	127.7841
74.011	117.4482	-155.1956
2.9824	153.6096	-41.8627
52.1302	83.8311	-125.9485
169.7146	54.8603	44.1445
8.3188	90.0695	59.5425
88.7638	49.0337	104.4448
15.9724	132.3038	-85.3999
-162.8506	20.5694	65.7399
19.0081	104.5078	-58.5744
-25.3162	141.6851	75.729
177.4776	40.6254	76.6093
171.6304	41.1069	-97.1304
162.6489	33.9	115.7212
57.1925	50.822	41.6062
-127.8279	75.4044	-47.0315
-43.0222	58.7211	-76.3616
-40.8222	61.3249	98.23
-139.2047	103.776	-8.657
136.4948	107.8666	133.0994
79.878	35.5539	-28.6864
-20.2588	165.7724	-84.4912
83.2482	112.9142	-49.8294
-81.3463	41.3948	-114.449
-80.8262	89.1676	26.7958
-86.0936	86.5028	-152.2455
-108.6579	54.9571	-174.8908
-158.0581	82.4612	-14.9308
-154.3267	63.2558	-154.2688
126.4166	11.387	-140.7487
-122.4295	12.1013	-100.1137
109.2661	123.7718	123.2516
-50.4648	126.3793	84.3915
-119.2664	66.7618	-128.0509
-167.4544	112.2509	12.5076
-174.1508	112.9813	159.0084
157.0116	101.3742	-106.6597
159.3787	97.1882	73.7225
5.7756	159.7057	-107.8527
-116.3513	32.1182	41.776
131.6679	63.7333	17.5817
-10.1575	57.7438	-126.1061
-91.1893	156.5431	-16.863
-39.1038	103.0504	-138.4732
83.2652	39.3626	46.7851
122.8527	75.336	70.3164
118.9473	76.153	-109.7571
-56.0632	105.1658	-144.2656
98.7058	79.4856	38.6606
105.3371	72.8735	-141.2717
-96.0397	60.9866	-142.2993
-130.6839	29.7681	-105.1124
-72.8519	141.3503	12.0277
-135.3096	115.7718	-57.8877
-158.1381	89.2965	143.8005
-150.4947	16.2811	-102.4731
120.0776	109.6566	-172.1391
120.9101	113.4189	6.7598
-175.5662	75.4423	130.0271
102.9126	134.6951	15.0906
40.6921	88.2507	166.4836
167.5746	126.26	-91.9037
100.0608	105.7253	-65.4377
-146.3997	68.7657	43.5285
-16.2503	73.3044	27.7631
-97.1467	94.8185	32.9417
-132.18	97.4729	94.6172
49.0322	10.994	-93.1352
-87.2133	56.1649	25.9221
-30.6522	127.5311	-92.3614
36.225	175.5974	-17.5659
-132.6329	76.0724	113.7416
66.0879	55.0724	136.6999
79.5964	35.5444	-105.7246
72.9744	34.8227	74.3001
-149.6607	97.3386	-121.7057
-149.7334	102.0285	62.2475
-146.4311	31.5729	-26.8807
-140.0134	43.1315	147.2045
-140.0393	15.2664	-71.8785
-83.9272	29.4579	-34.1509
107.0633	145.8061	-155.2414
-171.5193	55.7013	42.2447
3.4427	81.4257	158.8442
46.7042	106.2341	123.8065
43.6177	109.5779	-55.8483
30.995	149.0433	-111.3413
-50.172	117.5876	-135.7173
-69.9017	78.4133	159.0037
110.0873	15.0904	46.6032
126.4052	80.8345	143.3597
122.6164	85.8199	-36.4739
156.0662	57.9623	-126.6316
-178.7036	68.9285	78.5612
-85.409	15.9084	-142.9192
-150.1471	94.712	44.1703
10.9203	43.0664	-97.3119
166.2794	102.6474	86.9179
18.4659	115.0274	-155.3298
22.8291	114.2822	27.3487
125.4142	34.8456	-173.4432
-0.6734	79.5384	147.6554
-105.6482	91.7296	18.9368
-66.2454	95.3948	16.8688
-55.0824	92.8287	-159.4211
-162.2088	93.7538	123.9349
78.4052	61.6595	37.3678
-133.9002	59.9891	-44.7043
-133.0684	56.4004	135.2672
-156.1557	71.0284	77.168
-51.2069	85.0978	-129.9683
-172.4205	109.7642	-162.3704
-154.4632	61.0191	51.6994
117.1209	41.4051	-135.7008
-75.6667	90.8911	160.4192
-113.7359	80.885	53.1022
133.095	70.6759	-39.447
-66.9442	132.875	60.655
178.6638	59.7379	139.1305
141.3062	79.4775	-77.2361
119.5268	83.7678	-168.5711
-102.7657	29.3143	-95.0147
-50.9696	65.7716	-138.3092
54.7492	36.9055	-12.4317
14.7638	83.6248	171.9798
-91.3654	124.025	5.5905
31.3925	72.8929	-119.145
-127.0803	12.6084	124.8832
-114.5948	5.4832	75.5959
-49.7841	59.0955	8.5353
-153.4242	111.6675	144.2964
120.4594	59.348	34.0891
49.5472	43.7444	-18.9473
50.9316	41.2782	160.0319
-72.7589	97.7442	-170.5634
-74.3802	101.3287	10.4769
-71.0262	71.5125	163.1902
60.1803	120.1987	9.248
61.6808	116.1633	-172.0166
118.1497	138.4695	31.3663
-151.195	44.5001	90.2633
35.3026	51.8962	37.9444
-157.4604	93.8306	127.0233
94.2328	26.2431	45.5779
88.7681	25.6214	-130.9133
-137.8886	30.0119	147.9619
-56.6751	89.3485	-61.9535
67.7207	175.0001	16.5525
96.9969	84.0794	3.815
90.1278	81.1243	-175.9806
-48.2233	52.4935	106.886
7.3986	119.7283	-179.7808
55.6959	120.6874	-35.7255
-179.4484	77.6952	97.9604
177.8668	77.9488	-84.2864
2.3176	120.5541	-141.166
156.1086	74.4278	28.5026
79.3482	42.8012	-147.2393
38.7156	99.0469	24.4789
36.8328	95.6754	-154.3652
-21.4631	72.6523	-57.8167
70.4427	93.5551	117.4833
-134.5617	76.3987	132.655
34.0315	59.2368	-164.9565
-92.5989	20.4135	-36.4533
7.3069	142.0306	8.2995
51.9293	170.0417	-90.3615
64.8183	127.8692	86.4765
-154.9653	76.2702	-86.0038
-151.7122	73.7056	93.5742
-41.6216	82.5482	22.7173
25.8817	74.4333	-61.2086
-105.2807	47.438	-98.002
-132.9771	129.8816	-146.2959
-170.8556	39.8911	87.2211
-174.0516	71.4735	123.746
-176.7894	75.9957	-54.7823
-0.8221	158.015	48.6421
-8.9958	157.1656	-139.1365
-64.3322	69.4901	-81.9641
88.2128	37.4459	122.5681
75.9885	60.5289	14.5556
70.8056	57.7588	-165.0903
-87.2103	80.0119	-38.6811
109.6132	93.0188	145.4661
105.8595	91.2166	-28.7183
-154.758	171.9306	62.0633
-27.6539	91.1642	-31.9515
-28.861	97.8512	-116.725
25.6363	144.9696	140.899
95.2344	151.5649	33.0334
87.1166	147.5826	-152.1371
-126.9396	69.5499	-173.96
-68.2606	119.351	-15.9952
-71.3469	109.0731	-145.3753
-127.3956	45.4824	174.4416
-129.6911	22.5615	51.2817
-45.8079	108.1761	104.1545
-121.7332	103.2433	161.5034
-121.0049	106.237	-20.382
165.4983	166.21	-46.8987
-165.7297	158.9276	130.4537
-121.3438	16.844	50.4732
78.1801	60.1725	102.4058
-36.0414	66.3872	-24.087
69.8849	95.1185	-175.7538
172.3577	157.0528	-133.9809
-127.7517	159.1149	136.6499
48.3691	69.7414	-168.0709
18.9847	78.6445	85.4968
14.1842	80.1365	-93.6188
-169.649	30.2755	-71.8128
-163.4692	27.4741	101.4246
123.8449	33.1761	178.5088
138.7497	107.3499	146.9525
139.1898	112.7263	-32.935
-84.6442	69.2764	126.876
-74.3821	112.1039	120.1283
-36.8861	119.6445	-165.4805
37.0708	78.6448	-74.9524
82.0349	70.4969	-96.7563
124.8664	46.768	24.1681
-19.0418	50.9903	-76.3057
151.4435	69.1847	80.1793
115.7852	158.4947	8.6878
119.1139	153.4633	-168.2686
-136.8615	59.9442	6.4573
53.1572	93.4641	59.9005
-157.7862	75.3484	-28.984
-40.0305	98.5219	-151.4516
-131.0911	61.2039	2.4329
-126.0813	80.7509	28.6634
-129.3078	82.3861	-148.9115
-20.831	121.475	-111.7504
-40.0668	99.5063	97.8121
-55.2548	140.6137	148.3466
19.4882	142.8806	118.8929
-151.6598	87.5298	128.788
-75.5799	114.7649	-143.682
179.2857	59.645	1.9363
155.4777	37.3742	-27.0396
-51.5392	144.36	70.8517
-177.7776	48.0404	146.9416
-92.9191	112.9647	161.5301
-127.6455	125.3604	-75.3119
-67.2323	149.0211	-157.3979
119.6555	105.2106	16.4916
115.742	107.2239	-166.8715
96.6618	33.4891	77.5598
-95.048	137.924	39.8562
138.3235	175.987	-9.9569
149.694	55.9962	155.0424
59.2297	85.1268	-129.5924
-35.5747	14.1734	-33.7317
-134.9648	101.6934	-10.1071
-7.7079	141.3579	166.8392
-51.1759	29.3376	-78.0247
0.6579	97.4522	42.0386
-169.8169	102.2069	113.6011
-170.8861	102.3817	-65.6891
-73.5374	86.2953	-72.2048
-40.3535	84.2484	-164.375
78.7003	48.6927	139.884
12.8129	73.1724	-71.2965
-73.6388	122.4223	-133.5245
-170.5768	70.9546	-144.7947
-73.1995	125.6111	31.3141
-39.649	159.946	-113.6228
-179.3667	56.8082	99.2881
-108.9297	116.4892	-21.9045
-11.9842	118.2113	142.3805
39.9639	73.1789	104.5743
37.9964	75.214	-67.857
-38.2144	122.6515	129.0214
-161.0952	59.7537	-81.5335
143.9116	40.1526	57.1903
140.1982	41.3196	-119.9955
54.5428	44.6909	154.1787
-72.4217	117.9257	-95.5652
12.0567	127.0471	-109.3486
10.8634	126.9334	59.1187
170.2379	133.9281	15.0188
167.9208	130.8643	-167.9413
-175.08	108.4893	148.2967
47.2834	122.8231	169.3799
-75.4463	47.3109	74.1079
126.9058	35.1109	-106.3873
49.4748	93.1648	-57.061
156.9651	89.2806	-159.1364
154.3828	29.2786	-179.2743
167.9711	125.3818	125.2551
45.4713	47.0148	-65.2377
-59.0572	83.0727	-99.1897
-56.361	85.1714	79.1273
-36.6731	106.7718	-153.2932
26.658	78.2314	-4.6221
-160.5546	61.448	139.1246
177.5495	93.9809	-116.9865
-179.5301	99.1532	56.3111
-55.2368	79.7108	-45.2803
-155.5869	67.4339	176.3819
-39.7618	76.6419	-92.7135
-12.2017	61.3948	68.4629
126.1719	80.3738	-170.6173
-163.6596	65.0014	-50.0744
-151.3841	49.5919	9.4482
-16.0237	130.7595	85.0503
99.1981	126.865	97.0776
93.812	131.5517	-87.5614
-175.7581	101.736	176.5091
-175.9863	104.364	-3.5425
-28.1433	68.6083	-105.3987
10.5959	130.4654	-114.5819
144.2814	148.1606	59.2081
139.8646	139.4223	-126.7756
-89.1874	88.8599	141.0342
-76.8525	15.611	-92.9809
-69.1664	14.0475	90.3309
97.731	98.5562	127.8797
-140.845	22.7207	102.7726
40.7354	77.6563	-42.2647
41.26	73.9131	139.0717
80.6486	83.8224	151.7099
-44.737	138.0655	118.9499
-33.5709	136.9317	-47.5034
-136.4003	150.8042	-121.8891
-133.4218	153.2371	62.1486
92.2264	48.0478	-20.4437
18.2868	124.7673	37.2718
15.4472	119.6261	-143.4997
52.0636	122.5953	120.8086
144.9417	113.5057	-67.1128
-113.473	36.1236	-127.66
122.6748	66.6103	-142.4039
117.9431	64.922	37.4463
-14.0248	131.9816	43.144
-14.0248	131.9816	43.144
144.4755	20.4015	60.6971
50.5539	96.2774	-167.2048
51.8421	100.2051	11.2212
46.8122	10.7835	-179.7848
157.6365	125.4155	93.8471
-159.1417	84.2728	-166.7017
-156.4329	86.5181	12.0063
-126.3542	65.4342	19.2619
-124.6927	75.248	-172.011
-78.6705	51.2852	-164.2079
-150.4534	37.2537	77.8555
-12.2535	129.3114	98.9724
8.8537	91.045	-87.7359
142.2541	112.2917	-34.8824
-59.9109	62.4147	-100.2679
82.2558	132.6413	-140.4158
84.5954	136.8014	41.4854
-101.0699	133.1328	-59.0284
-7.2659	1.4681	-81.6809
-147.6657	52.9572	120.6289
51.7274	50.6573	110.9126
-94.433	21.1083	-148.256
-178.8419	50.0795	-110.1786
48.3616	128.8467	-63.2951
-5.7949	58.7509	-155.0645
-4.6579	61.197	21.5532
78.2492	123.3617	95.4877
149.7489	40.01	-13.5701
140.6444	99.0894	-53.9324
-147.4899	25.2907	109.7971
165.1531	42.182	23.5737
162.9382	38.5841	-156.1452
137.0818	58.3118	98.5369
131.9499	59.8334	-79.2343
63.0918	132.5492	88.6009
142.5208	60.3695	-117.5558
172.5918	23.9519	-169.7473
151.2003	4.7784	156.1225
-168.2241	52.6233	28.1697
-102.4837	105.2464	-159.8351
-99.8508	106.8964	20.5569
4.4816	89.0576	-4.0149
1.8213	85.2566	176.1172
21.218	163.4294	-34.4849
-166.9109	60.8478	173.4801
29.8948	87.0275	32.8158
-177.8911	73.6157	28.0197
179.7464	69.1146	-151.2248
4.571	109.2137	-115.2917
60.3987	70.8753	138.6905
57.9451	97.7869	-50.5415
170.8061	66.5646	72.7236
-81.4996	138.5196	70.3606
-86.545	139.2986	-118.6205
-96.4524	45.9294	126.6794
-101.5159	45.9636	-48.2941
-42.0995	111.4352	-146.3872
-119.5545	82.805	149.4833
122.8087	47.875	-161.1524
124.8484	51.3096	16.1178
-74.4958	83.4964	-159.1744
-112.4992	148.0358	124.6227
-52.0361	123.196	-25.4826
-22.1888	101.7833	-5.1291
-21.1787	97.722	176.4934
94.4187	89.1784	-78.4105
20.8982	78.0977	-89.4411
-87.6992	31.5943	8.2726
149.1576	67.0853	-173.4743
150.674	71.4651	5.5785
172.5582	149.3462	-14.806
44.3978	74.9694	-164.2672
55.8602	72.3172	10.6449
111.5555	85.5771	-67.9558
-120.1741	164.7493	-116.9054
47.311	103.237	143.4903
44.6565	103.0788	-47.0171
167.5086	160.5764	122.3911
-91.2433	95.0005	-88.477
-72.119	106.5251	-107.6959
-34.199	21.704	-53.8575
-120.499	142.5078	172.7408
146.2365	79.4376	142.3542
123.4029	102.3526	169.5284
149.8785	97.6625	40.5902
174.8279	56.0289	-144.6942
106.6748	78.1198	117.0835
113.8394	71.9657	-20.8311
168.2338	92.9716	-118.2428
172.5337	90.6295	59.8405
-168.7077	64.0451	-112.2124
-156.2555	114.5929	166.1294
126.2241	171.9283	-164.7538
104.3162	165.3338	75.1164
-33.8656	139.5537	108.6488
89.892	150.4708	-160.6264
72.2674	118.7383	83.3489
-151.8766	48.5027	24.0361
53.9278	39.507	-158.093
124.6221	120.25	22.7911
123.9466	120.756	-157.2866
69.7323	112.0043	-2.5646
119.5074	105.8951	-139.6462
173.2857	62.5278	-30.4
-164.4581	63.4329	-119.3932
-72.2861	73.8301	-165.2192
-84.2143	45.43	44.7726
-114.3264	37.9617	-64.5163
-165.0109	77.5661	-23.2025
-11.1417	79.9395	-38.4909
-63.3852	114.2655	-108.7429
154.449	42.1751	-49.2993
136.9552	53.9976	56.8824
51.1555	64.9403	-76.2935
-151.3984	81.3073	-107.8722
-116.9701	69.6554	109.4547
-101.4242	59.3787	-69.7714
-98.7405	56.4682	106.5947
-175.6224	54.1271	174.3793
-114.4841	73.6752	15.3715
156.1856	33.8456	-167.8078
-64.4055	14.901	-39.4775
-132.2115	15.2871	164.2733
-114.3639	159.7008	-118.1096
-113.7932	161.1868	62.8772
39.3042	95.3215	30.8154
-34.3527	95.568	98.7299
-34.3527	95.568	98.7299
146.8065	19.3307	75.5953
-17.8073	62.1446	-3.3999
45.6656	122.0904	-7.4057
50.71	107.3969	-17.287
37.9674	133.1835	-174.579
155.8551	57.1304	-13.863
-134.4686	66.5811	-162.5848
86.8482	85.4858	135.7777
-119.9332	26.0006	56.5672
-123.5143	25.6763	-121.6158
71.4524	21.2726	-71.4999
-93.7805	74.896	-141.2926
17.1999	55.2461	23.6652
-174.5348	5.8317	-173.2057
124.5245	80.5478	55.0404
129.6857	46.9905	-62.9341
-37.6922	123.4777	-111.0572
-34.7345	124.4467	70.5954
123.2454	24.2102	66.618
110.343	161.0015	135.1924
8.3354	103.6795	152.8802
-138.8695	100.9242	-148.7405
-135.9788	104.8386	30.3603
-158.1284	44.0625	171.441
-12.9334	69.6749	36.7192
44.097	155.2215	-25.316
49.7395	151.2152	159.0411
-25.8219	86.3359	177.9554
-79.7689	103.7794	167.8303
107.6671	94.4105	-9.3188
108.4802	89.4096	170.7084
130.8943	155.3637	135.4685
172.8426	55.1546	62.1968
74.2143	90.5035	-131.4359
-167.1742	111.9673	111.3632
96.1764	22.8124	162.3824
-31.5182	100.3857	160.1731
-27.2268	53.8134	-176.6059
141.0852	105.4162	102.3466
33.9444	70.3893	-6.5154
-127.6644	31.4699	-71.5322
138.6366	64.4782	4.4466
132.0966	59.7433	-173.8963
41.0758	20.2471	-7.5292
96.4267	55.119	-31.5099
178.7841	84.9673	80.4867
86.0281	39.124	146.2544
23.2347	85.4455	-179.34
4.6971	90.9754	5.5267
24.9719	88.6685	174.8889
-20.0171	101.6577	66.9636
-13.5368	90.8006	-113.7349
120.1664	57.6574	56.8526
117.5495	56.1917	-121.7189
108.7511	22.7333	93.034
102.6504	21.4465	-82.992
9.284	122.0282	163.3909
10.4589	126.1826	-15.9499
-36.3013	57.2241	110.5706
179.6576	103.5174	-99.8695
88.902	76.7961	-94.4006
131.6395	26.4743	90.097
123.0188	26.7123	-83.5983
55.8597	134.863	-89.2466
168.071	55.9575	-155.381
-87.8393	104.852	-2.3916
-91.183	101.0756	179.3189
-93.6734	117.7389	-68.9204
-89.2988	117.5543	111.5024
38.866	117.7085	179.9424
-23.3473	105.5759	76.8542
152.824	101.5306	-143.0391
120.357	66.5677	157.4459
116.9135	68.4867	-24.4999
95.2694	31.6904	100.9565
171.6835	156.3852	179.8842
-20.4869	14.3974	4.6775
-143.5656	13.3781	84.0234
-25.2374	75.5912	-133.5555
108.729	78.2283	-63.2678
114.9073	81.1224	114.7204
-35.8593	50.4588	-169.2926
-33.8495	49.568	11.6581
100.8852	98.436	-78.8462
100.8852	98.436	-78.8462
90.8164	87.57	-95.6063
-86.9796	36.2377	-54.4995
-80.383	35.0163	118.3386
31.7808	47.2297	-170.6558
-18.6534	90.9151	-179.6183
19.9256	78.3611	26.3035
123.1771	116.4865	-87.7813
127.8596	116.4481	94.5443
-122.4106	134.6446	-172.3626
45.8234	22.1717	152.6886
-31.7079	22.1004	-44.5414
-27.5888	21.9375	133.6319
147.1529	48.7365	-132.8193
39.7087	102.6919	-30.1552
13.6688	107.3024	-177.1536
64.0303	27.2487	163.4497
-179.1934	105.483	-37.6947
-132.9068	83.747	145.408
-99.4492	6.3803	-154.7097
1.4704	85.833	-140.3204
-168.8385	32.0826	122.2615
160.8604	56.437	-32.8781
-153.036	64.018	142.1093
-118.9779	22.6362	151.9782
-7.3604	95.4313	109.0229
-105.3325	48.3285	39.6026
-118.6799	38.4983	-178.8191
51.2617	104.3364	56.3817
-145.2611	42.34	48.8014
-172.7697	71.8868	10.8608
-162.7707	80.7643	-172.3466
99.0827	42.6268	117.8982
93.7767	46.5403	-61.4076
59.8822	77.2892	-80.989
59.2439	75.5401	97.911
79.6859	135.5036	111.6862
-155.2901	22.0653	-177.9589
154.8828	42.0609	-164.1125
-97.9074	35.3195	71.3252
133.7969	50.3626	27.1744
165.8644	75.3936	13.2751
164.3201	75.8766	-20.4166
164.3454	72.4855	158.1697
23.5799	145.4598	150.5357
172.8568	80.68	62.7618
106.5194	94.0191	-9.2119
-169.9962	29.4434	92.1933
-11.6438	141.3727	-86.5217
-3.3371	113.2333	30.2059
27.8105	139.8575	174.4176
22.7129	141.3254	-10.6503
-64.5494	134.0046	-67.7423
-59.111	136.0272	113.0247
47.4249	92.9871	-24.3217
87.2543	106.9914	31.098
92.0398	107.0523	-110.4089
98.4215	89.5559	-142.146
126.2644	61.7402	141.9065
-164.7081	37.0393	148.4265
-130.549	30.106	-50.5463
-34.641	99.8988	-140.2402
87.3519	84.6349	-165.0967
-179.6148	75.4509	-83.2231
110.1076	134.7436	-46.1102
-37.1649	107.1016	-158.1917
112.8005	59.718	-21.9652
75.1749	110.7902	130.4301
-98.3881	50.6223	-75.9755
-52.0473	128.2543	104.7144
148.5559	148.1752	13.1501
147.5993	145.59	-167.6513
93.2976	121.2296	-12.7219
91.3155	120.8283	167.0998
135.2322	118.8906	92.0735
-121.3684	74.3953	-144.5302
-26.2229	65.8281	-166.8628
-25.5743	68.3962	15.6982
164.3368	149.366	-70.0651
174.8096	17.8906	91.808
-152.4906	119.8106	179.3979
-91.1893	119.0084	-169.6812
-152.4644	72.6115	-139.4063
158.6737	66.2818	19.299
-133.1707	69.0247	51.174
-133.9533	66.4724	-127.5137
-55.887	64.3933	-4.3476
-126.1139	80.0995	31.7962
122.0495	88.6753	81.5052
-172.7347	123.4051	11.6013
178.1733	96.2355	-53.9581
-169.9129	49.7741	84.6335
-21.0191	149.3478	-121.0247
144.8928	114.5545	-83.2732
66.6963	75.9583	117.4442
142.4849	45.9982	84.0542
-97.4875	101.5402	145.0474
-99.1726	97.9955	-39.6319
179.387	68.4653	8.8104
-25.402	143.124	119.7304
64.1252	17.794	61.0295
41.6193	21.5222	-102.9635
173.883	150.3038	-15.5033
-43.6585	29.9467	67.8078
-97.3948	101.9059	-59.1116
-97.7619	94.7463	118.8993
115.3182	43.6665	177.2141
-77.7522	76.1444	-113.0833
-43.9757	144.7748	-116.6615
-86.8491	109.7321	-90.4539
-71.8561	93.5885	94.9897
1.9957	169.6669	-146.0123
125.044	37.4554	78.2377
170.6712	15.3727	103.0586
147.8883	75.2107	20.1246
148.853	63.2102	16.1256
-12.4738	136.5387	-18.7978
107.4559	106.8732	107.0563
0.6997	31.5772	32.9939
-87.8641	111.1906	60.8505
-87.3259	61.2089	-112.6388
-87.3259	61.2089	-112.6388
30.84	39.0816	-145.65
65.0669	154.0446	134.4682
3.1108	111.9769	179.1887
-100.1866	80.8273	78.1116
-64.7487	83.3958	-156.3861
-61.2595	85.4346	20.4606
-36.4962	75.2005	172.1907
-35.9962	76.9954	-6.5231
-116.8679	53.2678	-49.7084
168.0447	108.6783	25.3853
-39.214	109.8869	35.9534
-157.0169	114.8358	4.3
-158.7648	112.6561	-175.31
-147.8129	54.5802	-161.8126
140.4736	122.1373	141.9112
139.7878	115.0371	23.4335
96.9725	87.9484	90.3645
102.4929	91.438	66.2592
104.1984	87.3136	-110.8302
1.0283	112.0902	89.3371
-4.1027	111.9148	-92.1762
154.9472	23.2204	98.0637
158.9907	18.9167	-91.8854
-66.9843	7.9951	44.8581
-68.123	4.6954	-134.9278
-110.703	163.653	-91.2689
-56.3007	33.6364	-144.3146
-115.4726	97.2429	173.1272
-116.1013	101.4794	-5.06
-156.0152	23.8722	-93.2421
-149.5947	24.2167	80.8936
162.6757	26.5425	95.04
-66.4165	98.8114	97.5754
-82.3212	96.4391	-125.1527
-88.9673	160.5015	169.9317
141.1594	42.2321	39.9273
139.8208	39.0762	-140.7316
-138.6171	30.7831	-52.5103
-122.5009	105.4251	-7.7893
83.2236	100.3614	-124.6041
74.9484	109.0806	-72.1577
56.8242	88.285	-129.4434
124.609	52.4981	-120.7576
-39.8923	104.4609	152.4112
-154.3767	46.225	-86.2961
-134.2283	110.2032	101.9993
-145.6835	84.6616	-14.3843
-140.4562	81.1777	165.1872
11.0833	95.4979	10.3449
-1.3822	96.3568	-153.9885
-107.2102	84.4582	-143.2472
-16.9323	130.5028	-161.6151
66.7061	103.6102	69.5937
-166.6545	45.1975	-15.5616
-171.6458	41.2698	169.7207
124.7162	56.9356	65.0765
153.301	111.6313	93.0366
151.2295	119.2156	-87.4624
2.6665	95.92	84.4975
165.3845	82.8328	-22.8218
-93.9455	132.2205	41.4925
34.9992	54.5327	-111.8823
117.8659	91.8323	-150.5808
-79.2871	111.5337	-130.1141
-24.8578	117.3593	0.9494
19.8462	101.5689	-102.5801
120.3199	122.172	-8.9794
129.6512	107.8521	-47.0888
25.0558	122.0664	138.2247
171.8584	117.1018	-15.3304
-72.2581	85.6822	161.9122
98.8941	115.1263	101.5925
57.2306	127.3781	-38.4833
57.1367	122.4503	142.6348
28.1578	113.6628	53.7762
118.7267	92.9179	-170.0771
103.3743	155.5505	-113.0095
47.5201	42.5329	17.3396
80.3257	158.8335	40.0397
-46.1723	83.3398	-66.749
-60.0311	68.491	-90.7869
-88.94	31.5001	10.5717
36.6273	99.5019	154.2465
70.0547	49.361	102.4663
67.3774	55.9042	-76.9624
75.4869	109.5866	-20.756
41.1706	120.7541	-132.2555
-79.6937	10.8149	-6.2478
-17.5508	63.2054	138.3505
-33.4882	43.632	-41.0165
167.6972	78.7992	-87.0369
-26.0119	38.0891	-133.036
-148.3621	110.2014	94.4369
-12.8305	99.6795	31.2747
-68.0272	102.7538	-68.268
-20.2836	110.2422	-34.6965
179.4307	105.9946	147.6351
136.32	131.5454	141.8608
-19.1704	111.4863	-1.7271
-46.6633	132.7367	139.9509
-113.8322	100.7905	-30.6378
64.1834	162.3935	-163.9659
-69.6151	48.3127	-141.571
107.137	46.5352	-47.9398
